note: This is not a comprehensive list of all Taco Bells. This is a list of all locations that have a store page on tacobell.com,,,,,,,,,,,,,,
data is current as of 28 August 2017,,,,,,,,,,,,,,
storeid,name,location-name,address,city,state,zip,phone,latitude,longitude,drive-thru,open-late,delivery,breakfast,combo w/
029108,Taco Bell #029108 - 496 Veterans Parkway N,496 Veterans Parkway N,496 Veterans Parkway N,Moultrie,GA,31788,(229) 890-2418,31.19091612,-83.76187943,yes,yes,no,yes,
029109,Taco Bell #029109 - 1412 Route 300,1412 Route 300,1412 Route 300,Newburgh,NY,12550,(845) 566-3650,41.52122362,-74.06999917,yes,yes,no,yes,
029110,Taco Bell #029110 - 9509 Parkway East,9509 Parkway East,9509 Parkway East,Birmingham,AL,35215,(205) 836-2476,33.59457016,-86.69442415,yes,yes,no,yes,
029111,Taco Bell #029111 - 1101 Forestdale Blvd,1101 Forestdale Blvd,1101 Forestdale Blvd,Birmingham,AL,35214,(205) 798-3903,33.55786601,-86.88955083,yes,yes,no,yes,
029112,Taco Bell #029112 - 381 Palisades Blvd,381 Palisades Blvd,381 Palisades Blvd,Birmingham,AL,35209,(205) 871-5219,33.46857559,-86.8185769,yes,yes,no,yes,
029113,Taco Bell #029113 - 33458 US Highway 280,33458 US Highway 280,33458 US Highway 280,Childersburg,AL,35044,(256) 346-3300,33.26801699,-86.35387494,yes,yes,no,yes,
029114,Taco Bell #029114 - 1801 Pinson Valley Pkwy,1801 Pinson Valley Pkwy,1801 Pinson Valley Pkwy,Tarrant,AL,35217,(205) 849-7464,33.58550381,-86.77022204,yes,yes,no,yes,
029115,Taco Bell #029115 - 1880 McFarland Blvd,1880 McFarland Blvd,1880 McFarland Blvd,Northport,AL,35476,(205) 339-6640,33.23958847,-87.57610287,yes,yes,no,yes,
029116,Taco Bell #029116 - 2463 US Highway 43,2463 US Highway 43,2463 US Highway 43,Winfield,AL,35594,(205) 487-8874,33.93671099,-87.8387551,yes,yes,no,yes,
029117,Taco Bell #029117 - 1017 Ft Dale Road,1017 Ft Dale Road,1017 Ft Dale Road,Greenville,AL,36037,(334) 382-2299,31.85380064,-86.64151219,yes,yes,no,yes,
029118,Taco Bell #029118 - 101 Cahaba Valley Pkwy,101 Cahaba Valley Pkwy,101 Cahaba Valley Pkwy,Pelham,AL,35124,(205) 985-9625,33.33523876,-86.78425536,yes,yes,no,yes,
029119,Taco Bell #029119 - 2047 7th St South,2047 7th St South,2047 7th St South,Clanton,AL,35045,(205) 755-8822,32.80258611,-86.5864171,yes,yes,no,yes,
029120,Taco Bell #029120 - 1801 Ashville Rd,1801 Ashville Rd,1801 Ashville Rd,Leeds,AL,35094,(205) 699-3300,33.56101418,-86.52200907,yes,yes,no,yes,
029121,Taco Bell #029121 - 213 Lakeshore Pkwy,213 Lakeshore Pkwy,213 Lakeshore Pkwy,Homewood,AL,35209,(205) 942-5024,33.44653619,-86.82404096,yes,yes,no,yes,
029122,Taco Bell #029122 - 218 Haynes St,218 Haynes St,218 Haynes St,Talladega,AL,35160,(256) 362-9200,33.43724421,-86.0815259,yes,yes,no,yes,
029123,Taco Bell #029123 - 1835 Center Point Pkwy,1835 Center Point Pkwy,1835 Center Point Pkwy,Birmingham,AL,35215,(205) 853-7216,33.63438513,-86.68383218,yes,yes,no,yes,
029124,Taco Bell #029124 - 15500 Highway 43 North,15500 Highway 43 North,15500 Highway 43 North,Russellville,AL,35653,(256) 331-9935,34.51668804,-87.71634847,yes,yes,no,yes,
029125,Taco Bell #029125 - 2102 11th Ave,2102 11th Ave,2102 11th Ave,Haleyville,AL,35565,(205) 486-6598,34.22799489,-87.62176439,yes,yes,no,yes,
029126,Taco Bell #029126 - 39 Horse Creek Blvd,39 Horse Creek Blvd,39 Horse Creek Blvd,Dora,AL,35062,(205) 648-8680,33.75714228,-87.06447645,yes,yes,no,yes,
029127,Taco Bell #029127 - 260 Cane Creek Road,260 Cane Creek Road,260 Cane Creek Road,Warrior,AL,35180,(205) 590-0133,33.81039349,-86.82035669,yes,yes,no,yes,
029128,Taco Bell #029128 - 611 Martin St N,611 Martin St N,611 Martin St N,Pell City,AL,35125,(205) 812-0134,33.59426792,-86.28326691,yes,yes,no,yes,
029129,Taco Bell #029129 - 1269 W Cumberland Gap Parkway,1269 W Cumberland Gap Parkway,1269 W Cumberland Gap Parkway,Corbin,KY,40701,(606) 528-1503,36.97014906,-84.08999578,yes,yes,no,yes,
029130,Taco Bell #029130 - 6651 Highway 75,6651 Highway 75,6651 Highway 75,Pinson,AL,35126,(205) 680-1222,33.69646656,-86.679545,yes,yes,no,yes,
029132,Taco Bell #029132 - 121 Supercenter Dr,121 Supercenter Dr,121 Supercenter Dr,Calera,AL,35040,(205) 668-9006,33.14600486,-86.74945275,yes,yes,no,yes,
029133,Taco Bell #029133 - 16778 Hwy. 280,16778 Hwy. 280,16778 Hwy. 280,Chelsea,AL,35043,(205) 678-4548,33.3487638,-86.63276821,yes,yes,no,yes,
029134,Taco Bell #029134 - 4006 Route 130,4006 Route 130,4006 Route 130,Delran,NJ,8075,(856) 764-0120,40.01410096,-74.95696847,yes,yes,no,yes,
029135,Taco Bell #029135 - 2300 Bessemer Rd.,2300 Bessemer Rd.,2300 Bessemer Rd.,Birmingham,AL,35208,(205) 785-7223,33.49780228,-86.87602754,yes,yes,no,yes,
029136,Taco Bell #029136 - 508 Hwy #78 West,508 Hwy #78 West,508 Hwy #78 West,Jasper,AL,35501,(205) 221-2336,33.84955122,-87.28119493,yes,yes,no,yes,
029137,Taco Bell #029137 - 5591 Warrensville Ctr Rd,5591 Warrensville Ctr Rd,5591 Warrensville Ctr Rd,Maple Heights,OH,44137,(216) 663-3550,41.41046603,-81.53686921,yes,yes,no,yes,
029138,Taco Bell #029138 - 4623 Highway 280 S.,4623 Highway 280 S.,4623 Highway 280 S.,Birmingham,AL,35242,(205) 991-5192,33.42927563,-86.7075482,yes,yes,no,yes,
029139,Taco Bell #029139 - 1669 Cherokee Ave SW,1669 Cherokee Ave SW,1669 Cherokee Ave SW,Cullman,AL,35055,(256) 739-1889,34.15836242,-86.83664687,yes,yes,no,yes,
029140,Taco Bell #029140 - 523 Fieldstown Road,523 Fieldstown Road,523 Fieldstown Road,Gardendale,AL,35071,(205) 631-8264,33.65166735,-86.81972261,yes,yes,no,yes,
029141,Taco Bell #029141 - 3064 Warrior River Road,3064 Warrior River Road,3064 Warrior River Road,Hueytown,AL,35023,(205) 491-8075,33.45073059,-86.98456048,yes,yes,no,yes,
029142,Taco Bell #029142 - 1106 N. Chalkville Rd,1106 N. Chalkville Rd,1106 N. Chalkville Rd,Trussville,AL,35173,(205) 655-8050,33.639164,-86.61392562,yes,yes,no,yes,
029143,Taco Bell #029143 - 1040 US Highway 431,1040 US Highway 431,1040 US Highway 431,Boaz,AL,35957,(256) 593-5761,34.20159388,-86.15097106,yes,yes,no,yes,
029144,Taco Bell #029144 - 815 Skyland Blvd,815 Skyland Blvd,815 Skyland Blvd,Tuscaloosa,AL,35405,(205) 758-1000,33.16752312,-87.52460673,yes,yes,no,yes,
029145,Taco Bell #029145 - 5961 Al Highway 157,5961 Al Highway 157,5961 Al Highway 157,Cullman,AL,35057,(256) 734-0990,34.20658155,-86.87470143,yes,yes,no,yes,
029146,Taco Bell #029146 - 1030 Airport Rd,1030 Airport Rd,1030 Airport Rd,Huntsville,AL,35802,(256) 880-7006,34.691205,-86.57956217,yes,yes,no,yes,
029147,Taco Bell #029147 - 504 Hamric Dr E,504 Hamric Dr E,504 Hamric Dr E,Oxford,AL,36203,(256) 831-1629,33.60815693,-85.8300326,yes,yes,no,yes,
029148,Taco Bell #029148 - 2130 Quintard Ave,2130 Quintard Ave,2130 Quintard Ave,Anniston,AL,36201,(256) 237-4285,33.67257404,-85.82712374,yes,yes,no,yes,
029149,Taco Bell #029149 - 602 Highway 31 South,602 Highway 31 South,602 Highway 31 South,Hartselle,AL,35640,(256) 773-7000,34.43957872,-86.94051911,yes,yes,no,yes,
029150,Taco Bell #029150 - 236 15th Street,236 15th Street,236 15th Street,Tuscaloosa,AL,35401,(205) 752-6962,33.19889003,-87.53875042,yes,yes,no,yes,
029151,Taco Bell #029151 - 11210 Memorial Pkwy SW,11210 Memorial Pkwy SW,11210 Memorial Pkwy SW,Huntsville,AL,35802,(256) 881-3855,34.63719569,-86.56755565,yes,yes,no,yes,
029152,Taco Bell #029152 - 7940 Highway 72 West,7940 Highway 72 West,7940 Highway 72 West,Madison,AL,35758,(256) 721-1312,34.75325342,-86.74721269,yes,yes,no,yes,
029153,Taco Bell #029153 - 1821 Montgomery Highway,1821 Montgomery Highway,1821 Montgomery Highway,Hoover,AL,35244,(205) 733-2015,33.37553646,-86.80206134,yes,yes,no,no,
029154,Taco Bell #029154 - 710 9th Ave N,710 9th Ave N,710 9th Ave N,Bessemer,AL,35020,(205) 424-4867,33.39364613,-86.97267517,yes,yes,no,yes,
029155,Taco Bell #029155 - 2885 Memorial Pkwy.,2885 Memorial Pkwy.,2885 Memorial Pkwy.,Huntsville,AL,35810,(256) 859-1241,34.76103585,-86.5911064,yes,yes,no,yes,
029156,Taco Bell #029156 - 1807 Beltline Rd SW,1807 Beltline Rd SW,1807 Beltline Rd SW,Decatur,AL,35601,(256) 350-0147,34.57320176,-87.01619156,yes,yes,no,yes,
029157,Taco Bell #029157 - 2610 Stillman Blvd.,2610 Stillman Blvd.,2610 Stillman Blvd.,Tuscaloosa,AL,35401,(205) 764-1768,33.20571253,-87.5699763,yes,yes,no,yes,
029158,Taco Bell #029158 - 2136 6th Ave SE,2136 6th Ave SE,2136 6th Ave SE,Decatur,AL,35601,(256) 351-2326,34.56987266,-86.97277502,yes,yes,no,yes,
029159,Taco Bell #029159 - 4315 University Dr NW,4315 University Dr NW,4315 University Dr NW,Huntsville,AL,35816,(256) 716-1112,34.73449898,-86.63459323,yes,yes,no,yes,
029160,Taco Bell #029160 - 1611 Pelham Road S.,1611 Pelham Road S.,1611 Pelham Road S.,Jacksonville,AL,36265,(256) 435-8403,33.78846685,-85.76192595,yes,yes,no,yes,
029161,Taco Bell #029161 - 950 Old Monrovia Rd NW,950 Old Monrovia Rd NW,950 Old Monrovia Rd NW,Huntsville,AL,35806,(256) 837-3580,34.7385466,-86.66185342,yes,yes,no,yes,
029162,Taco Bell #029162 - 2015 Whitesburg Dr. S,2015 Whitesburg Dr. S,2015 Whitesburg Dr. S,Huntsville,AL,35801,(256) 534-9211,34.71917683,-86.57843296,yes,yes,no,yes,
029163,Taco Bell #029163 - 997 Brindlee Mtn Parkway,997 Brindlee Mtn Parkway,997 Brindlee Mtn Parkway,Arab,AL,35016,(256) 586-5505,34.33252724,-86.50385588,yes,yes,no,yes,
029164,Taco Bell #029164 - 6694 Highway 431 South,6694 Highway 431 South,6694 Highway 431 South,Hampton Cove,AL,35763,(256) 533-4384,34.65784805,-86.48337051,yes,yes,no,yes,
029165,Taco Bell #029165 - 1746 Military St S,1746 Military St S,1746 Military St S,Hamilton,AL,35570,(205) 921-0600,34.11871316,-87.99002941,yes,yes,no,yes,
029166,Taco Bell #029166 - 5050 Bond Boulevard,5050 Bond Boulevard,5050 Bond Boulevard,Bessemer,AL,35022,(205) 426-1525,33.33339666,-86.99582256,yes,yes,no,yes,
029167,Taco Bell #029167 - 4804 Highway 52 W,4804 Highway 52 W,4804 Highway 52 W,Helena,AL,35080,(205) 664-2804,33.28195843,-86.85372591,yes,yes,no,yes,
029168,Taco Bell #029168 - 1541 Montclair Road,1541 Montclair Road,1541 Montclair Road,Birmingham,AL,35210,(205) 951-2794,33.52372609,-86.72510586,yes,yes,no,yes,
029169,Taco Bell #029169 - 5192 Caldwell Mill Rd,5192 Caldwell Mill Rd,5192 Caldwell Mill Rd,Hoover,AL,35244,(205) 991-5782,33.38522564,-86.74119778,yes,yes,no,yes,
029189,Taco Bell #029189 - 1913 W Berry St,1913 W Berry St,1913 W Berry St,Fort Worth,TX,76110,(817) 927-0351,32.70564251,-97.34790087,yes,yes,no,yes,
029235,Taco Bell #029235 - 8868 W. Colonial Dr,8868 W. Colonial Dr,8868 W. Colonial Dr,Ocoee,FL,34761,(407) 294-3780,28.55125511,-81.50640426,yes,yes,no,yes,
029236,Taco Bell #029236 - 498 North Drive,498 North Drive,498 North Drive,Hopkinsville,KY,42240,(270) 887-8609,36.87077202,-87.49937646,yes,yes,no,yes,
029237,Taco Bell #029237 - 15570 W High St,15570 W High St,15570 W High St,Middlefield,OH,44062,(440) 632-0457,41.46320133,-81.08619078,yes,yes,no,yes,
029239,Taco Bell #029239 - 303 Highway 441 N,303 Highway 441 N,303 Highway 441 N,Clayton,GA,30525,(706) 212-0301,34.88232078,-83.39658836,yes,yes,no,yes,
029240,Taco Bell #029240 - 1294 Benns Church Blvd,1294 Benns Church Blvd,1294 Benns Church Blvd,Smithfield,VA,23430,(757) 356-0400,36.95477478,-76.60190423,yes,yes,no,yes,
029241,Taco Bell #029241 - 129 Talcottville Rd,129 Talcottville Rd,129 Talcottville Rd,Vernon Rockville,CT,6066,(860) 872-2557,41.830853,-72.495434,yes,yes,no,yes,
029242,Taco Bell #029242 - 268 Silver Lane Road,268 Silver Lane Road,268 Silver Lane Road,East Hartford,CT,6118,(860) 569-8890,41.76236739,-72.63274719,yes,yes,no,yes,
029244,Taco Bell #029244 - 1524 Pleasant Valley Rd.,1524 Pleasant Valley Rd.,1524 Pleasant Valley Rd.,Manchester,CT,6042,(860) 648-2930,41.80577161,-72.55784288,yes,yes,no,yes,
029245,Taco Bell #029245 - 298 Memorial Ave,298 Memorial Ave,298 Memorial Ave,West Springfield,MA,1089,(413) 739-7388,42.09655328,-72.60192946,yes,yes,no,yes,
029246,Taco Bell #029246 - 456 Sumner Ave,456 Sumner Ave,456 Sumner Ave,Springfield,MA,1108,(413) 739-8674,42.08602005,-72.56016746,yes,yes,no,yes,
029247,Taco Bell #029247 - 1471 Memorial Drive,1471 Memorial Drive,1471 Memorial Drive,Chicopee,MA,1020,(413) 532-6583,42.19778915,-72.57321958,yes,yes,no,yes,
029248,Taco Bell #029248 - 633 Liberty St.,633 Liberty St.,633 Liberty St.,Springfield,MA,1104,(413) 734-8586,42.12063187,-72.58387222,yes,yes,no,yes,
029249,Taco Bell #029249 - 1264 Boston Road,1264 Boston Road,1264 Boston Road,Springfield,MA,1119,(413) 426-9636,42.14066128,-72.50215329,yes,yes,no,yes,
029250,Taco Bell #029250 - 485 Flatbush Ave.,485 Flatbush Ave.,485 Flatbush Ave.,Hartford,CT,6106,(860) 953-1654,41.74231508,-72.71143824,yes,yes,no,yes,
029251,Taco Bell #029251 - 167 New Britain Avenue,167 New Britain Avenue,167 New Britain Avenue,Plainville,CT,6062,(860) 747-6462,41.67804043,-72.84568801,yes,yes,no,yes,
029252,Taco Bell #029252 - 231 E. Main St.,231 E. Main St.,231 E. Main St.,Westfield,MA,1085,(413) 568-0153,42.11462742,-72.73094326,yes,yes,no,yes,
029253,Taco Bell #029253 - 343 Center Street,343 Center Street,343 Center Street,Ludlow,MA,1056,(413) 583-4329,42.16632911,-72.48223503,yes,yes,no,yes,
029254,Taco Bell #029254 - 348 Russell Street,348 Russell Street,348 Russell Street,Hadley,MA,1035,(413) 584-2391,42.35820024,-72.55147894,yes,yes,no,yes,
029255,Taco Bell #029255 - 2199 Northampton St,2199 Northampton St,2199 Northampton St,Holyoke,MA,1040,(413) 536-5863,42.185952,-72.630968,yes,yes,no,yes,
029256,Taco Bell #029256 - 20 E Main St,20 E Main St,20 E Main St,New Britain,CT,6051,(860) 827-1875,41.67060373,-72.78081625,yes,yes,no,yes,
029258,Taco Bell #029258 - 24705 W 12 Mile Rd,24705 W 12 Mile Rd,24705 W 12 Mile Rd,Southfield,MI,48034,(248) 356-2134,42.50048052,-83.28889338,yes,yes,no,yes,
029261,Taco Bell #029261 - 421 Broadway,421 Broadway,421 Broadway,Saugus,MA,1906,(781) 231-1706,42.48567052,-71.01930995,yes,yes,no,yes,
029262,"Taco Bell #029262 - 31 Plaistow Rd., #35",31 Plaistow Rd.,"31 Plaistow Rd., #35",Haverhill,MA,1830,(978) 372-8107,42.8118043,-71.10225324,yes,yes,no,yes,
029263,Taco Bell #029263 - 267 Highland Ave,267 Highland Ave,267 Highland Ave,Salem,MA,1970,(978) 740-9933,42.50357479,-70.92243321,yes,yes,no,yes,
029264,Taco Bell #029264 - 79 Winthrop Avenue,79 Winthrop Avenue,79 Winthrop Avenue,Lawrence,MA,1843,(978) 794-0273,42.68932774,-71.1489904,yes,yes,no,yes,
029265,Taco Bell #029265 - 1560 Vfw Parkway,1560 Vfw Parkway,1560 Vfw Parkway,West Roxbury,MA,2132,(617) 327-2645,42.26681553,-71.16854846,yes,yes,yes,yes,
029266,Taco Bell #029266 - 71 E. Main St.,71 E. Main St.,71 E. Main St.,Webster,MA,1570,(508) 671-0134,42.05729887,-71.87112898,yes,yes,no,no,
029267,Taco Bell #029267 - 280 Main Street,280 Main Street,280 Main Street,Haverhill,MA,1830,(978) 372-4174,42.7806754,-71.077713,yes,yes,no,no,
029268,Taco Bell #029268 - 4 Plaza Way,4 Plaza Way,4 Plaza Way,Plymouth,MA,2360,(508) 732-4129,41.94929016,-70.71563594,yes,yes,no,yes,
029269,Taco Bell #029269 - 820 Southbridge St.,820 Southbridge St.,820 Southbridge St.,Auburn,MA,1501,(508) 832-5943,42.17983926,-71.87046111,yes,yes,no,no,
029270,Taco Bell #029270 - 186 Endicott Street,186 Endicott Street,186 Endicott Street,Danvers,MA,1923,(978) 777-1204,42.54793733,-70.94245353,yes,yes,no,yes,
029271,Taco Bell #029271 - 1045 S Willow Street,1045 S Willow Street,1045 S Willow Street,Manchester,NH,3103,(603) 641-8226,42.96188142,-71.44051097,yes,yes,no,yes,
029272,Taco Bell #029272 - 321 Loudon Rd,321 Loudon Rd,321 Loudon Rd,Concord,NH,3301,(603) 223-6908,43.22885233,-71.48330127,yes,yes,no,yes,
029273,Taco Bell #029273 - 322 S. Broadway,322 S. Broadway,322 S. Broadway,Salem,NH,3079,(603) 890-3514,42.75499131,-71.20949426,yes,yes,no,yes,
029274,Taco Bell #029274 - 300 Main Street,300 Main Street,300 Main Street,Nashua,NH,3060,(603) 886-2859,42.7521452,-71.46093164,yes,yes,no,yes,
029275,"Taco Bell #029275 - 125 Route 101A, Ste B",125 Route 101A,"125 Route 101A, Ste B",Amherst,NH,3031,(603) 889-0957,42.80626199,-71.56726956,yes,yes,no,no,
029276,Taco Bell #029276 - 1050 Second St.,1050 Second St.,1050 Second St.,Manchester,NH,3102,(603) 222-9091,42.96630756,-71.48056448,yes,yes,no,yes,
029277,Taco Bell #029277 - 68 Nashua Road,68 Nashua Road,68 Nashua Road,Londonderry,NH,3053,(603) 432-6840,42.8609843,-71.35336872,yes,yes,no,no,
029283,Taco Bell #029283 - 1108 Morrisville-Carpenter Rd,1108 Morrisville-Carpenter Rd,1108 Morrisville-Carpenter Rd,Morrisville,NC,27560,(919) 377-0226,35.82080838,-78.84972431,yes,yes,no,yes,
029284,Taco Bell #029284 - 8256 Orion Ave,8256 Orion Ave,8256 Orion Ave,Van Nuys,CA,91406,(818) 779-1677,34.22082044,-118.4719303,yes,yes,yes,yes,
029286,Taco Bell #029286 - 1734 W Colorado Blvd,1734 W Colorado Blvd,1734 W Colorado Blvd,Los Angeles,CA,90041,(323) 550-1510,34.13908763,-118.2049242,yes,yes,yes,yes,
029287,Taco Bell #029287 - 12900 Vanowen,12900 Vanowen,12900 Vanowen,North Hollywood,CA,91605,(818) 503-2737,34.19370548,-118.4141042,yes,yes,yes,yes,
029290,Taco Bell #029290 - 2519 E Morris Blvd,2519 E Morris Blvd,2519 E Morris Blvd,Morristown,TN,37813,(423) 581-1058,36.22242083,-83.2627881,yes,yes,no,yes,
029291,Taco Bell #029291 - 715 Lake Joy Rd,715 Lake Joy Rd,715 Lake Joy Rd,Warner Robins,GA,31088,(478) 218-0028,32.55326807,-83.6917444,yes,yes,no,yes,
029292,Taco Bell #029292 - 411 Merchant Dr,411 Merchant Dr,411 Merchant Dr,Knoxville,TN,37912,(865) 687-5000,36.00815381,-83.97671342,yes,yes,no,yes,
029301,Taco Bell #029301 - 18 Hazard Ave,18 Hazard Ave,18 Hazard Ave,Enfield,CT,6082,(860) 741-5980,41.9893562,-72.58116364,yes,yes,no,yes,
029302,Taco Bell #029302 - 19 Shunpike Road,19 Shunpike Road,19 Shunpike Road,Cromwell,CT,6416,(860) 632-9868,41.60012622,-72.67719312,yes,yes,no,yes,
029303,Taco Bell #029303 - 932 N Colony Road,932 N Colony Road,932 N Colony Road,Wallingford,CT,6492,(203) 294-1526,41.48501245,-72.80876179,yes,yes,no,yes,
029304,Taco Bell #029304 - 709 Queen St,709 Queen St,709 Queen St,Southington,CT,6489,(860) 628-4794,41.63586478,-72.87333906,yes,yes,no,yes,
029305,Taco Bell #029305 - 1320 Main St,1320 Main St,1320 Main St,Willimantic,CT,6226,(860) 423-3756,41.71517534,-72.2295229,yes,yes,no,yes,
029306,Taco Bell #029306 - 760 E Main St.,760 E Main St.,760 E Main St.,Meriden,CT,6450,(203) 235-8090,41.52946922,-72.77785508,yes,yes,no,yes,
029307,Taco Bell #029307 - 177 Danbury Rd,177 Danbury Rd,177 Danbury Rd,New Milford,CT,6776,(860) 354-8000,41.55000927,-73.41781676,yes,yes,no,yes,
029308,Taco Bell #029308 - 404 Coleman St,404 Coleman St,404 Coleman St,New London,CT,6320,(860) 437-7201,41.35998669,-72.11635356,yes,yes,no,yes,
029309,Taco Bell #029309 - 276 Chase Ave.,276 Chase Ave.,276 Chase Ave.,Waterbury,CT,6704,(203) 757-9453,41.58131382,-73.03356443,yes,yes,no,yes,
029310,Taco Bell #029310 - 1463 Boston Post Rd,1463 Boston Post Rd,1463 Boston Post Rd,Milford,CT,6460,(203) 876-1627,41.24247724,-73.03086519,yes,yes,no,yes,
029311,Taco Bell #029311 - 205 Division Street,205 Division Street,205 Division Street,Ansonia,CT,6401,(203) 735-7002,41.33157808,-73.08033582,yes,yes,no,yes,
029312,Taco Bell #029312 - 195 Route 12,195 Route 12,195 Route 12,Groton,CT,6340,(860) 446-9296,41.36770653,-72.0702578,yes,yes,no,yes,
029313,Taco Bell #029313 - 86 Ella Grasso Turnpike,86 Ella Grasso Turnpike,86 Ella Grasso Turnpike,Windsor Locks,CT,6096,(860) 627-5435,41.92120076,-72.67117403,yes,yes,no,yes,
029314,Taco Bell #029314 - 355 Foxon Blvd,355 Foxon Blvd,355 Foxon Blvd,New Haven,CT,6513,(203) 469-2105,41.32051715,-72.87395154,yes,yes,no,yes,
029315,Taco Bell #029315 - 18 Wilbur Cross Hwy,18 Wilbur Cross Hwy,18 Wilbur Cross Hwy,Berlin,CT,6037,(860) 828-1077,41.64881939,-72.73003615,yes,yes,no,yes,
029316,Taco Bell #029316 - 543 Bridgeport Ave,543 Bridgeport Ave,543 Bridgeport Ave,Milford,CT,6460,(203) 874-0630,41.20685241,-73.08794393,yes,yes,no,yes,
029317,Taco Bell #029317 - 1250 Farmington Ave.,1250 Farmington Ave.,1250 Farmington Ave.,Bristol,CT,6010,(860) 314-2636,41.6977121,-72.9015371,yes,yes,no,yes,
029318,Taco Bell #029318 - 41 Prospect Hill Rd.,41 Prospect Hill Rd.,41 Prospect Hill Rd.,East Windsor,CT,6088,(860) 623-0647,41.91834765,-72.61069541,yes,yes,no,no,
029319,Taco Bell #029319 - 250 Albany Turnpike,250 Albany Turnpike,250 Albany Turnpike,Canton,CT,6019,(860) 693-4265,41.82832755,-72.90137976,yes,yes,no,no,
029320,Taco Bell #029320 - 960 W Main St,960 W Main St,960 W Main St,Branford,CT,6405,(203) 481-0351,41.27619406,-72.83425887,yes,yes,no,no,
029322,Taco Bell #029322 - 2320 Dixwell Ave.,2320 Dixwell Ave.,2320 Dixwell Ave.,Hamden,CT,6514,(203) 230-1844,41.37218549,-72.91782309,yes,yes,no,yes,
029323,Taco Bell #029323 - 203 King Street,203 King Street,203 King Street,Northampton,MA,1060,(413) 582-0271,42.32848585,-72.63313343,yes,yes,no,no,
029324,Taco Bell #029324 - 973 Wolcott Street,973 Wolcott Street,973 Wolcott Street,Waterbury,CT,6705,(203) 346-0798,41.56793602,-73.00756752,yes,yes,no,yes,
029325,Taco Bell #029325 - 1795 East Main Street,1795 East Main Street,1795 East Main Street,Torrington,CT,6790,(860) 626-8090,41.82136648,-73.08020337,yes,yes,no,yes,
029326,Taco Bell #029326 - 1 Main St,1 Main St,1 Main St,East Hartford,CT,6118,(860) 569-0090,41.72784885,-72.61733956,yes,yes,no,yes,
029327,Taco Bell #029327 - 89 Boston Post Rd,89 Boston Post Rd,89 Boston Post Rd,Orange,CT,6477,(203) 891-0949,41.27718658,-72.98962213,yes,yes,no,yes,
029328,Taco Bell #029328 - 851 Washington St,851 Washington St,851 Washington St,Middletown,CT,6457,(860) 347-0515,41.55402978,-72.6808396,yes,yes,no,yes,
029329,Taco Bell #029329 - 650 W Corbett Ave,650 W Corbett Ave,650 W Corbett Ave,Swansboro,NC,28584,(910) 326-4200,34.6925219,-77.12766916,yes,yes,no,yes,
029331,Taco Bell #029331 - 1037 Chestnut St,1037 Chestnut St,1037 Chestnut St,Philadelphia,PA,19107,(215) 925-1037,39.95033216,-75.15842287,no,yes,no,yes,
029332,Taco Bell #029332 - 2062 W Oaklawn,2062 W Oaklawn,2062 W Oaklawn,Pleasanton,TX,78064,(830) 569-8055,28.94135469,-98.51210564,yes,yes,no,yes,
029333,Taco Bell #029333 - 6479 Central College Rd,6479 Central College Rd,6479 Central College Rd,New Albany,OH,43054,(614) 855-7480,40.09785414,-82.81633079,yes,yes,yes,yes,
029334,Taco Bell #029334 - 9920 Wayne Rd,9920 Wayne Rd,9920 Wayne Rd,Romulus,MI,48174,(734) 955-9072,42.23160859,-83.38625989,yes,yes,no,yes,
